route_name,from_stop_name,to_stop_name,total_passenger,total_amount,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Magathane Depot,11,110,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Majiwada,9,180,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Manpada,4,80,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Marathon Chowk Teen Hath Naka,3,60,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Nency Colony,44,220,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Omkareshwar Mandir,6,60,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Ovale Village,3,45,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Patli Pada,6,90,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Thane Station East,31,620,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Transport Corporation,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Versova Bridge,1,5,,,,,,,,,,,,,,,,,,,,,,
7006,Western Hotel Or Lakshmi Baug,Waghbil,1,15,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
date,day,direction,from_00_to_01,from_01_to_02,from_02_to_03,from_03_to_04,from_04_to_05,from_05_to_06,from_06_to_07,from_07_to_08,from_08_to_09,from_09_to_10,from_10_to_11,from_11_to_12,from_12_to_13,from_13_to_14,from_14_to_15,from_15_to_16,from_16_to_17,from_17_to_18,from_18_to_19,from_19_to_20,from_20_to_21,from_21_to_22,from_22_to_23,from_23_to_24
9/18/2023,MONDAY   ,DOWN,16,10,1,2,0,0,0,102,444,515,546,377,428,436,350,253,317,429,244,150,409,421,254,98
9/18/2023,MONDAY   ,UP,1,1,0,0,8,85,214,446,568,518,338,352,343,248,417,363,366,234,331,455,393,239,174,65
